nodeId:ID,:LABEL,name,ma_dieu,phien_ban,noi_dung
dieu_257_2024,DieuLuat,Điều 257,257.0,2024.0,"Điều 257.

Giải quyết về tài chính đất đai, giá đất khi Luật này có hiệu lực thi hành about:blank
. Bảng giá đất do Ủy ban nhân dân cấp tỉnh ban hành theo quy định của  Luật Đất đai số
45/2013/QH13  được tiếp tục áp dụng đến hết ngày 31 tháng 12 năm 2025; trường hợp cần thiết Ủy ban
nhân dân cấp tỉnh quyết định điều chỉnh bảng giá đất theo quy định của Luật này cho phù hợp với tình
hình thực tế về giá đất tại địa phương.
2. Đối với trường hợp đã có quyết định giao đất, cho thuê đất, cho phép chuyển mục đích sử dụng đất,
cho phép chuyển từ hình thức thuê đất trả tiền hằng năm sang thuê đất trả tiền một lần cho cả thời gian
thuê, gia hạn sử dụng đất, điều chỉnh thời hạn sử dụng đất, điều chỉnh quy hoạch chi tiết theo quy định
của pháp luật về đất đai và quy định khác của pháp luật có liên quan trước ngày Luật này có hiệu lực thi
hành nhưng chưa quyết định giá đất thì thực hiện như sau:
a) Đối với trường hợp giao đất, cho thuê đất theo quy định của Luật Đất đai năm 1993 , Luật Đất đai số
13/2003/QH1 1 và các văn bản quy định chi tiết, hướng dẫn thi hành mà được bàn giao đất trên thực tế
trước ngày 01 tháng 01 năm 2005 thì chính sách thu tiền sử dụng đất, tiền thuê đất và giá đất để tính
tiền sử dụng đất, tiền thuê đất áp dụng tại thời điểm bảng giá đất năm 2005 do Ủy ban nhân dân cấp
tỉnh ban hành có hiệu lực thi hành;
b) Đối với trường hợp giao đất, cho thuê đất theo quy định của  Luật Đất đai năm 1993 , Luật Đất đai
số 13/2003/QH1 1 và các văn bản quy định chi tiết, hướng dẫn thi hành mà được cơ quan nhà nước có
thẩm quyền bàn giao đất trên thực tế từ ngày 01 tháng 01 năm 2005 đến trước ngày Luật này có hiệu
lực thi hành thì chính sách thu tiền sử dụng đất, tiền thuê đất và giá đất để tính tiền sử dụng đất, tiền
thuê đất được xác định tại thời điểm bàn giao đất trên thực tế;
c) Đối với trường hợp đã có quyết định giao đất, cho thuê đất, cho phép chuyển mục đích sử dụng đất,
cho phép chuyển hình thức thuê đất trả tiền hàng năm sang thuê đất trả tiền một lần cho cả thời gian
thuê, gia hạn sử dụng đất, điều chỉnh thời hạn sử dụng đất, điều chỉnh quy hoạch chi tiết xây dựng theo
quy định của  Luật Đất đai số 45/2013/QH13  và các văn bản quy định chi tiết, hướng dẫn thi hành
nhưng phương án giá đất chưa được trình Ủy ban nhân dân cấp có thẩm quyền thì chính sách thu tiền
sử dụng đất, tiền thuê đất và giá đất được xác định tại thời điểm ban hành quyết định đó.
Trường hợp Ủy ban nhân dân cấp có thẩm quyền đã thực hiện giao đất, cho thuê đất theo tiến độ bồi
thường, hỗ trợ, tái định cư thì giá đất cụ thể được xác định theo thời điểm ban hành của từng quyết
định;
d) Chính phủ quy định về việc áp dụng phương pháp định giá đất và khoản tiền người sử dụng đất phải
nộp bổ sung đối với thời gian chưa tính tiền sử dụng đất, tiền thuê đất của các trường hợp quy định tại
các điểm a, b và c khoản này .
3. Trường hợp phương án giá đất đã trình Ủy ban nhân dân cấp có thẩm quyền quyết định giá đất cụ
thể theo quy định của pháp luật trước ngày Luật này có hiệu lực thi hành thì Ủy ban nhân dân cấp có
thẩm quyền quyết định giá đất cụ thể theo phương án đã trình mà không áp dụng quy định của Luật này ."
dieukien_luatdatdai2013,DieuKien,Luật Đất đai số 45/2013/QH13,,,
dieu_127_2024,DieuLuat,Điều 127,127.0,2024.0,"Điều 127.

Sử dụng đất để thực hiện dự án phát triển kinh tế - xã hội thông qua thỏa thuận về
nhận quyền sử dụng đất hoặc đang có quyền sử dụng đất
1. Việc sử dụng đất thực hiện dự án phát triển kinh tế - xã hội thông qua thỏa thuận về nhận quyền sử
dụng đất được thực hiện trong các trường hợp sau đây:
a) Các trường hợp thực hiện dự án không thuộc trường hợp thu hồi đất quy định tại Điều 79 của Luật
này;
b) Đối với trường hợp sử dụng đất để thực hiện dự án đầu tư xây dựng nhà ở thương mại thì chỉ được
thỏa thuận về nhận quyền sử dụng đất ở;
c) Các trường hợp không sử dụng vốn ngân sách nhà nước và thuộc trường hợp thu hồi đất tại  Điều 79
của Luật này  mà nhà đầu tư lựa chọn phương án thỏa thuận về nhận quyền sử dụng đất, không đề xuất
thu hồi đất .
2. Đất được thỏa thuận về nhận quyền sử dụng đất để thực hiện dự án phát triển kinh tế - xã hội đã
được Nhà nước giao đất, cho thuê đất, công nhận quyền sử dụng đất cho người sử dụng đất; trường
hợp trong khu vực đất thực hiện theo quy định tại khoản 1 Điều này có diện tích đất do cơ quan, tổ
chức của Nhà nước quản lý nhưng không tách được thành dự án độc lập thì diện tích đất do cơ quan, tổ
chức của Nhà nước quản lý được đưa vào tổng diện tích đất để lập dự án và được Nhà nước thu hồi để
giao, cho thuê cho nhà đầu tư thực hiện dự án không phải thông qua hình thức đấu giá quyền sử dụng
đất, không phải đấu thầu lựa chọn nhà đầu tư thực hiện dự án có sử dụng đất.
3. Điều kiện sử dụng đất để thực hiện dự án phát triển kinh tế - xã hội thông qua thỏa thuận về nhận
quyền sử dụng đất quy định tại khoản 1 Điều này bao gồm:
a) Phù hợp với quy hoạch sử dụng đất cấp huyện đã được phê duyệt và công bố;
b) Chủ đầu tư phải đáp ứng các điều kiện quy định tại Điều 122 của Luật này ; đối với trường hợp sử
dụng đất để thực hiện dự án đầu tư xây dựng nhà ở thương mại thì được thỏa thuận về nhận quyền sử
dụng đất ở; about:blank
c) Có văn bản chấp thuận của Ủy ban nhân dân cấp tỉnh về việc thỏa thuận về nhận quyền sử dụng đất
để thực hiện dự án .
4. Nhà nước có chính sách khuyến khích việc thỏa thuận về nhận quyền sử dụng đất để thực hiện dự án
phát triển kinh tế - xã hội trong các trường hợp quy định tại khoản 1 Điều này như sau:
a) Hộ gia đình, cá nhân sử dụng đất chưa được cấp Giấy chứng nhận quyền sử dụng đất, Giấy chứng
nhận quyền sở hữu nhà ở và quyền sử dụng đất ở, Giấy chứng nhận quyền sử dụng đất, quyền sở hữu
nhà ở và tài sản khác gắn liền với đất, Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn
liền với đất nhưng đủ điều kiện cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn
liền với đất thì được thực hiện chuyển nhượng quyền sử dụng đất, cho thuê, cho thuê lại quyền sử
dụng đất, góp vốn bằng quyền sử dụng đất để thực hiện dự án;
b) Trường hợp nhà đầu tư đã nhận quyền sử dụng đất để thực hiện dự án mà đến thời điểm hết hạn sử
dụng đất đối với đất đã nhận quyền nhưng vẫn chưa hoàn thành thủ tục về đất đai để thực hiện dự án
thì được tiếp tục thực hiện các thủ tục để triển khai dự án mà không phải thực hiện thủ tục gia hạn.
5. Đối với trường hợp thỏa thuận về nhận quyền sử dụng đất để tiếp tục sản xuất, kinh doanh mà
không thay đổi mục đích sử dụng đất thì thực hiện theo quy định của Luật này về chuyển quyền sử
dụng đất.
6. Người đang có quyền sử dụng đất có đề xuất dự án đầu tư nếu thuộc trường hợp quy định tại  Điều
79 của Luật này  nhưng phù hợp với quy hoạch sử dụng đất và có đề nghị chuyển mục đích sử dụng đất
mà được cơ quan nhà nước có thẩm quyền chấp thuận chủ trương đầu tư đồng thời chấp thuận nhà
đầu tư theo quy định của pháp luật về đầu tư thì được sử dụng đất để thực hiện dự án đầu tư mà Nhà
nước không thực hiện thu hồi đất theo quy định của Luật này .
Trường hợp người đang có quyền sử dụng đất ở hoặc đất ở và đất khác có đề xuất dự án đầu tư nhà ở
thương mại phù hợp với quy hoạch sử dụng đất, có đề nghị chuyển mục đích sử dụng đất mà được cơ
quan nhà nước có thẩm quyền chấp thuận chủ trương đầu tư đồng thời chấp thuận nhà đầu tư theo quy
định của pháp luật về đầu tư thì được sử dụng đất để thực hiện dự án.
7. Chính phủ quy định chi tiết Điều này .
Chương X
ĐĂNG KÝ ĐẤT  ĐAI, CẤP  GIẤY  CHỨNG NHẬN QUYỀN SỬ DỤNG ĐẤT , QUYỀN SỞ HỮU
TÀI SẢN GẮN LIỀN VỚI ĐẤT
Mục 1. HỒ SƠ ĐỊA  CHÍNH"
hanhviphaply_suddthucthienduan,HanhViPhapLy,Sử dụng đất để thực hiện dự án phát triển kinh tế - xã hội,,,
khainiem_thathoathuanvenhanquyen,KhaiNiem,Thỏa thuận về nhận quyền sử dụng đất,,,
khainiem_quyenquysudungdat,KhaiNiem,Quyền sử dụng đất,,,
dieu_194_2024,DieuLuat,"Điều 194. Đất khu  nuôi, trồng, sản xuất, chế biến nông sản, lâm sản, thủy sản, hải sản tập trung",194.0,2024.0,"Điều 194.

Đất khu  nuôi, trồng, sản xuất, chế biến nông sản, lâm sản, thủy sản, hải sản tập trung
1. Khu nuôi, trồng, sản xuất, chế biến nông sản, lâm sản, thủy sản, hải sản tập trung là khu vực thực
hiện một hoặc các nhiệm vụ nghiên cứu, thực nghiệm, nuôi, trồng, sản xuất, bảo quản, chế biến , dịch vụ
kho bãi cho nông sản, lâm sản, thủy sản, hải sản.
2. Việc sử dụng đất xây dựng khu nuôi, trồng, sản xuất, chế biến nông sản, lâm sản, thủy sản, hải sản
tập trung phải phù hợp với quy hoạch, kế hoạch sử dụng đất đã được cơ quan có thẩm quyền phê duyệt.
3. Nhà nước cho thuê đất sử dụng làm khu nuôi, trồng, sản xuất, chế biến nông sản, lâm sản, thủy sản,
hải sản tập trung theo quy định sau đây:
a) Thực hiện dự án đầu tư xây dựng kinh doanh kết cấu hạ tầng khu nuôi, trồng, sản xuất, chế biến
nông sản, lâm sản, thủy sản, hải sản tập trung để cho thuê lại;
b) Thực hiện dự án khu nuôi, trồng, sản xuất, chế biến nông sản, lâm sản, thủy sản, hải sản tập trung.
4. Nhà đầu tư được Nhà nước cho thuê đất để đầu tư xây dựng kinh doanh kết cấu hạ tầng khu nuôi,
trồng, sản xuất, chế biến nông sản, lâm sản, thủy sản, hải sản tập trung theo hình thức trả tiền thuê đất
hằng năm thì có quyền cho thuê lại đất với hình thức trả tiền thuê đất hằng năm; trường hợp nhà đầu tư
được Nhà nước cho thuê đất thu tiền thuê đất một lần cho cả thời gian thuê thì có quyền cho thuê lại
đất với hình thức trả tiền thuê đất một lần cho cả thời gian thuê hoặc trả tiền thuê đất hằng năm.
5. Người thuê lại đất trong khu nuôi, trồng, sản xuất, chế biến nông sản, lâm sản, thủy sản, hải sản tập
trung có các quyền và nghĩa vụ sau đây:
a) Trường hợp thuê lại đất trả tiền thuê đất một lần cho cả thời gian thuê thì có các quyền và nghĩa vụ
quy định tại Điều 33 của Luật này ;
b) Trường hợp thuê lại đất trả tiền thuê đất hằng năm thì có các quyền và nghĩa vụ quy định tại Điều 34
của Luật này .
6. Người sử dụng đất trong khu nuôi, trồng, sản xuất, chế biến nông sản, lâm sản, thủy sản, hải sản tập
trung phải sử dụng đất đúng mục đích đã được xác định, được cấp Giấy chứng nhận quyền sử dụng
đất, quyền sở hữu tài sản gắn liền với đất theo quy định của Luật này .
7. Chính phủ quy định chi tiết Điều này ."
khainiem_datkhunuoitrongsanxuatchebien,KhaiNiem,"Đất khu nuôi, trồng, sản xuất, chế biến nông sản, lâm sản, thủy sản, hải sản tập trung",,,
dieu_83_2024,DieuLuat,"Điều 83. Thẩm quyền thu hồi đất và xử lý trường hợp thu hồi đất, tài sản gắn liền với đất là tài sản công",83.0,2024.0,"Điều 83.

Thẩm quyền thu hồi đất và xử lý trường hợp thu hồi đất, tài sản gắn liền với đất là tài
sản công
1. Ủy ban nhân dân cấp tỉnh quyết định thu hồi đất đối với tổ chức trong nước, tổ chức tôn giáo, tổ
chức tôn giáo trực thuộc, người gốc Việt Nam định cư ở nước ngoài, tổ chức nước ngoài có chức năng
ngoại giao, tổ chức kinh tế có vốn đầu tư nước ngoài thuộc trường hợp quy định tại  Điều 81 và Điều 82
của Luật này . about:blank
. Ủy ban nhân dân cấp huyện quyết định thu hồi đất trong các trường hợp sau đây:
a) Thu hồi đất thuộc trường hợp quy định tại  Điều 78 và Điều 79 của Luật này  không phân biệt người
sử dụng đất, tổ chức, cá nhân đang quản lý, chiếm hữu đất;
b) Thu hồi đất đối với hộ gia đình, cá nhân, cộng đồng dân cư thuộc trường hợp quy định tại Điều 81
và Điều 82 của Luật này .
3. Trường hợp quyền sử dụng đất và tài sản gắn liền với đất là tài sản công thuộc các trường hợp thu
hồi đất theo quy định của Luật này thì không phải thực hiện việc sắp xếp lại, xử lý tài sản công theo quy
định của pháp luật về quản lý, sử dụng tài sản công."
khainiem_taisancong,KhaiNiem,Tài sản công,,,
dieu_106_2024,DieuLuat,"Điều 106. Bồi thường thiệt hại đối với đất thuộc hành lang bảo vệ an toàn công trình, khu vực bảo vệ, vành đai an toàn khi xây dựng công trình, khu vực có hành lang bảo vệ an toàn",106.0,2024.0,"Điều 106.

Bồi thường thiệt hại đối với đất thuộc hành lang bảo vệ an toàn công trình, khu vực
bảo vệ, vành đai an toàn khi xây dựng công trình, khu vực có hành lang bảo vệ an toàn about:blank
Khi xây dựng công trình, khu vực có hành lang bảo vệ an toàn mà không thu hồi đất nằm trong phạm vi
hành lang bảo vệ an toàn công trình, khu vực bảo vệ, vành đai an toàn thì người sử dụng đất được bồi
thường thiệt hại do hạn chế khả năng sử dụng đất, thiệt hại tài sản gắn liền với đất theo quy định của
Chính phủ."
hanhviphaply_xaydungcongtrinh,HanhViPhapLy,Xây dựng công trình,,,
khainiem_datthuochanhlangbaoveantoan,KhaiNiem,"Đất thuộc hành lang bảo vệ an toàn công trình, khu vực bảo vệ, vành đai an toàn",,,
dieu_30_2024,DieuLuat,Điều 30. Quyền lựa chọn hình thức trả tiền thuê đất,30.0,2024.0,"Điều 30.

Quyền lựa chọn hình thức trả tiền thuê đất
1. Tổ chức kinh tế, đơn vị sự nghiệp công lập, cá nhân, người gốc Việt Nam định cư ở nước ngoài, tổ
chức kinh tế có vốn đầu tư nước ngoài đang được Nhà nước cho thuê đất thu tiền thuê đất hằng năm
nhưng thuộc trường hợp được Nhà nước cho thuê đất thu tiền thuê đất một lần cho cả thời gian thuê
theo quy định của Luật này được lựa chọn chuyển sang thuê đất trả tiền thuê đất một lần cho thời gian
thuê đất còn lại và phải xác định lại giá đất để tính tiền thuê đất tại thời điểm có quyết định cho phép
chuyển sang thuê đất theo hình thức trả tiền thuê đất một lần cho cả thời gian thuê theo quy định của
Luật này .
2. Tổ chức kinh tế, cá nhân, người gốc Việt Nam định cư ở nước ngoài, tổ chức kinh tế có vốn đầu tư
nước ngoài đang được Nhà nước cho thuê đất thu tiền thuê đất một lần cho cả thời gian thuê được lựa
chọn chuyển sang thuê đất thu tiền thuê đất hằng năm. Tiền thuê đất đã nộp được khấu trừ vào tiền
thuê đất hằng năm phải nộp theo quy định của Chính phủ.
3. Đơn vị sự nghiệp công lập được Nhà nước giao đất không thu tiền sử dụng đất mà có nhu cầu sử
dụng một phần hoặc toàn bộ diện tích được giao để sản xuất, kinh doanh, cung cấp dịch vụ thì được lựa
chọn chuyển sang hình thức Nhà nước cho thuê đất thu tiền thuê đất hằng năm đối với phần diện tích
đó."
chuthe_nguoigocvietnamdincuonuocngoai,ChuThe,Người gốc Việt Nam định cư ở nước ngoài,,,
hanhviphaply_chuyensangthuedattratienthuedatmotlan,HanhViPhapLy,Chuyển sang thuê đất trả tiền thuê đất một lần,,,
hanhviphaply_xacdinhlaigiadat,HanhViPhapLy,Xác định lại giá đất,,,
hanhviphaply_chuyensangthuedatthutienthuedathangnam,HanhViPhapLy,Chuyển sang thuê đất thu tiền thuê đất hằng năm,,,
hanhviphaply_chuyensanghinhthucthuedat,HanhViPhapLy,Chuyển sang hình thức thuê đất,,,
dieu_218_2024,DieuLuat,Điều 218. Sử dụng đất kết hợp đa mục đích,218.0,2024.0,"Điều 218.

Sử dụng đất kết hợp đa mục đích
1. Các loại đất sau đây được sử dụng kết hợp đa mục đích:
a) Đất nông nghiệp được sử dụng kết hợp với mục đích thương mại, dịch vụ, chăn nuôi, trồng cây dược liệu;
b) Đất sử dụng vào mục đích công cộng được kết hợp với mục đích thương mại, dịch vụ;
c) Đất xây dựng công trình sự nghiệp được sử dụng kết hợp với mục đích thương mại, dịch vụ;
d) Đất ở được sử dụng kết hợp với mục đích nông nghiệp, thương mại, dịch vụ, công trình sự nghiệp có mục
đích kinh doanh;
đ) Đất có mặt nước được sử dụng kết hợp đa mục đích theo quy định tại các điều 188, 189 và 215 của Luật này;
e) Đất tôn giáo, đất tín ngưỡng được sử dụng kết hợp với mục đích thương mại, dịch vụ;
g) Đất quy định tại khoản 2 và khoản 3 Điều 9 của Luật này được sử dụng kết hợp mục đích nông nghiệp, xây
dựng công trình hạ tầng bưu chính, viễn thông, công nghệ, thông tin, quảng cáo ngoài trời, điện mặt trời.
2. Việc sử dụng đất kết hợp đa mục đích phải đáp ứng các yêu cầu sau đây: about:blank
a) Không làm thay đổi loại đất theo phân loại đất quy định tại khoản 2 và khoản 3 Điều 9 và đã được xác định tại
các loại giấy tờ quy định tại Điều 10 của Luật này;
b) Không làm mất đi điều kiện cần thiết để trở lại sử dụng đất vào mục đích chính;
c) Không ảnh hưởng đến quốc phòng, an ninh;
d) Hạn chế ảnh hưởng đến bảo tồn hệ sinh thái tự nhiên, đa dạng sinh học, cảnh quan môi trường;
đ) Không làm ảnh hưởng đến việc sử dụng đất của các thửa đất liền kề;
e) Thực hiện đầy đủ nghĩa vụ tài chính theo quy định;
g) Tuân thủ pháp luật có liên quan.
3. Trường hợp đơn vị sự nghiệp công lập sử dụng đất xây dựng công trình sự nghiệp kết hợp với thương mại,
dịch vụ thì phải chuyển sang thuê đất trả tiền thuê đất hằng năm đối với phần diện tích kết hợp đó.
4. Các trường hợp sử dụng đất kết hợp với thương mại, dịch vụ quy định tại các điểm a, b, c, d, đ và e khoản 1
Điều này thì phải lập phương án sử dụng đất trình cơ quan có thẩm quyền phê duyệt. Nội dung phương án sử
dụng đất kết hợp bao gồm:
a) Thông tin về thửa đất, khu đất đang sử dụng: vị trí, diện tích, hình thức sử dụng đất; thời hạn sử dụng đất;
b) Diện tích, mục đích sử dụng đất kết hợp, thời hạn sử dụng đất kết hợp;
c) Nội dung đáp ứng yêu cầu theo quy định của pháp luật về bảo vệ môi trường và quy định khác của pháp luật
có liên quan.
5. Chính phủ quy định chi tiết Điều này."
khainiem_sudungdatkethopdamucdich,KhaiNiem,Sử dụng đất kết hợp đa mục đích,,,
khainiem_datvaomucdichconggong,KhaiNiem,Đất sử dụng vào mục đích công cộng,,,
khainiem_datxaydungcontrinhsunghiep,KhaiNiem,Đất xây dựng công trình sự nghiệp,,,
khainiem_datcomatnuoc,KhaiNiem,Đất có mặt nước,,,
khainiem_dattongiao,KhaiNiem,Đất tôn giáo,,,
khainiem_dattinnguong,KhaiNiem,Đất tín ngưỡng,,,
khainiem_nghiavutaichinh,KhaiNiem,Nghĩa vụ tài chính,,,
dieukien_khonglamthaydoiloaidat,DieuKien,Không làm thay đổi loại đất,,,
dieukien_khonglammatdieuien,DieuKien,Không làm mất đi điều kiện cần thiết để trở lại sử dụng đất vào mục đích chính,,,
dieukien_khonganhhuongdenquocphonganminh,DieuKien,"Không ảnh hưởng đến quốc phòng, an ninh",,,
dieukien_hancheanhhuongdenbaoton,DieuKien,"Hạn chế ảnh hưởng đến bảo tồn hệ sinh thái tự nhiên, đa dạng sinh học, cảnh quan môi trường",,,
dieukien_khonglamanhhuongdenviecsudungdat,DieuKien,Không làm ảnh hưởng đến việc sử dụng đất của các thửa đất liền kề,,,
dieukien_thuchiennghiavutaichinh,DieuKien,Thực hiện đầy đủ nghĩa vụ tài chính theo quy định,,,
dieukien_tuanthuphapluat,DieuKien,Tuân thủ pháp luật có liên quan,,,
dieu_168_2024,DieuLuat,"Điều 168. Bảo đảm kinh phí xây dựng, quản lý, vận hành, bảo trì, nâng cấp hệ thống thông tin quốc gia về đất đai",168.0,2024.0,"Điều 168.

Bảo đảm kinh phí xây dựng, quản lý, vận hành, bảo trì, nâng cấp hệ thống thông tin
quốc gia về đất đai
1. Kinh phí xây dựng,  quản lý, vận hành, bảo trì, nâng cấp hệ thống thông tin quốc gia về đất đai được
sử dụng từ nguồn ngân sách nhà nước và các nguồn khác theo quy định của pháp luật.
2. Ngân sách trung ương bảo đảm cho các hoạt động xây dựng, quản lý, vận hành, bảo trì, nâng cấp hạ
tầng kỹ thuật công nghệ thông tin và phần mềm của Hệ thống thông tin quốc gia về đất đai; xây dựng,
cập nhật cơ sở dữ liệu đất đai do trung ương thực hiện.
3. Ngân sách địa phương bảo đảm cho các hoạt động quản lý, vận hành, bảo trì, nâng cấp hạ tầng kỹ
thuật công nghệ thông tin và phần mềm, xây dựng, cập nhật cơ sở dữ liệu đất đai do địa phương thực
hiện.
4. Nhà nước khuyến khích các tổ chức, cá nhân có đủ điều kiện năng lực tham gia đầu tư xây dựng,
cung cấp dịch vụ hệ thống hạ tầng kỹ thuật công nghệ thông tin; cung cấp các phần mềm tiện ích, phần
mềm ứng dụng trong việc xây dựng cơ sở dữ liệu quốc gia về đất đai và khai thác thông tin, dữ liệu
quốc gia về đất đai; xây dựng cơ sở dữ liệu quốc gia về đất đai và cung cấp các dịch vụ giá trị gia tăng
từ cơ sở dữ liệu quốc gia về đất đai."
khainiem_kinhphixaydung,KhaiNiem,Kinh phí xây dựng,,,
khainiem_quanly,KhaiNiem,Quản lý,,,
khainiem_vanhanh,KhaiNiem,Vận hành,,,
khainiem_baotri,KhaiNiem,Bảo trì,,,
khainiem_nangcap,KhaiNiem,Nâng cấp,,,
khainiem_hethongthongtin,KhaiNiem,Hệ thống thông tin quốc gia về đất đai,,,
chuthe_ngansachtrung,ChuThe,Ngân sách trung ương,,,
chuthe_ngansachdia,ChuThe,Ngân sách địa phương,,,
dieu_24_2024,DieuLuat,Quyền tiếp cận thông tin đất đai,24.0,2024.0,"Điều 24.

Quyền tiếp cận thông tin đất đai
1. Công dân được tiếp cận các thông tin đất đai sau đây:
a) Quy hoạch, kế hoạch sử dụng đất, các quy hoạch có liên quan đến sử dụng đất đã được cơ quan nhà
nước có thẩm quyền quyết định, phê duyệt;
b) Kết quả thống kê, kiểm kê đất đai;
c) Giao đất, cho thuê đất;
d) Bảng giá đất đã được công bố;
đ) Phương án bồi thường, hỗ trợ, tái định cư khi Nhà nước thu hồi đất đã được cơ quan có thẩm quyền
phê duyệt;
e) Kết quả thanh tra, kiểm tra, giải quyết tranh chấp đất đai; kết quả giải quyết khiếu nại, tố cáo về đất
đai, kết quả xử lý vi phạm pháp luật về đất đai;
g) Thủ tục hành chính về đất đai;
h) Văn bản quy phạm pháp luật về đất đai;
i) Các thông tin đất đai khác theo quy định của pháp luật.
2. Việc tiếp cận thông tin đất đai thực hiện theo quy định của Luật này , pháp luật về tiếp cận thông tin
và quy định khác của pháp luật có liên quan."
khainiem_quyhoachkehoachsudungdat,KhaiNiem,"Quy hoạch, kế hoạch sử dụng đất",,,
khainiem_ketquathongkekiemkedatdai,KhaiNiem,"Kết quả thống kê, kiểm kê đất đai",,,
khainiem_banggiaodat,KhaiNiem,Bảng giá đất,,,
khainiem_phuonganboithuonghotrotaidinhcu,KhaiNiem,"Phương án bồi thường, hỗ trợ, tái định cư khi Nhà nước thu hồi đất",,,
khainiem_ketquathanhtrakiemtragiaiquyettranhchapdatdai,KhaiNiem,"Kết quả thanh tra, kiểm tra, giải quyết tranh chấp đất đai",,,
khainiem_ketquagiaiquyetkhieunaitocaovedatdai,KhaiNiem,"Kết quả giải quyết khiếu nại, tố cáo về đất đai",,,
khainiem_ketquaxulyviphamphapluatvedatdai,KhaiNiem,Kết quả xử lý vi phạm pháp luật về đất đai,,,
khainiem_vanbanquyphamphapluatvedatdai,KhaiNiem,Văn bản quy phạm pháp luật về đất đai,,,
dieu_97_2024,DieuLuat,"Điều 97. Bồi thường về đất khi Nhà nước thu hồi đất nông nghiệp của tổ chức kinh tế, cộng đồng dân cư, tổ chức tôn giáo, tổ chức tôn giáo trực thuộc",97.0,2024.0,"Điều 97.

Bồi thường về đất khi Nhà nước thu hồi đất nông nghiệp của tổ chức kinh tế, cộng
dồng dân cư, tổ chức tôn giáo, tổ chức tôn giáo trực thuộc about:blank
. Tổ chức kinh tế đang sử dụng đất nông nghiệp được Nhà nước giao đất có thu tiền sử dụng đất, cho
thuê đất thu tiền thuê đất một lần cho cả thời gian thuê, nhận chuyển nhượng quyền sử dụng đất khi
Nhà nước thu hồi đất, nếu có đủ điều kiện được bồi thường quy định tại Điều 95 của Luật này  thì
được bồi thường về đất.
2. Cộng đồng dân cư, tổ chức tôn giáo, tổ chức tôn giáo trực thuộc đang sử dụng đất nông nghiệp khi
Nhà nước thu hồi đất, nếu có đủ điều kiện được bồi thường quy định tại Điều 95 của Luật này  thì
được bồi thường về đất."
dieu_2_2024,DieuLuat,Điều 2,2.0,2024.0,"Điều 2.

Đối tượng áp dụng
1. Cơ quan nhà nước thực hiện quyền hạn và trách nhiệm đại diện chủ sở hữu toàn dân về đất đai, thực
hiện nhiệm vụ thống nhất quản lý nhà nước về đất đai.
2. Người sử dụng đất.
3. Các đối tượng khác có liên quan đến việc quản lý, sử dụng đất đai."
chuthe_doituongkhac,ChuThe,"Các đối tượng khác có liên quan đến việc quản lý, sử dụng đất đai",,,
dieu_144_2024,DieuLuat,"Điều 144. Cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất đối với đất có di tích lịch sử - văn hóa, danh lam thắng cảnh",144.0,2024.0,"Điều 144.

Cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất đối với đất có di tích lịch sử - văn hóa, danh lam thắng cảnh
Việc cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất đối với đất có di tích lịch sử - văn hóa, danh lam thắng cảnh đã được xếp hạng hoặc được Ủy ban nhân dân cấp tỉnh đưa vào danh mục kiểm kê di tích theo quy định của pháp luật về di sản văn hóa được thực hiện như sau:
1. Trường hợp đất chỉ do một cơ quan, tổ chức, cộng đồng dân cư, hộ gia đình, cá nhân đang sử dụng thì Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất được cấp cho cơ quan, tổ chức, cộng đồng dân cư, hộ gia đình, cá nhân đó;
2. Trường hợp có nhiều người sử dụng đất, có nhiều loại đất khác nhau thì cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất cho từng người sử dụng đất. Người sử dụng đất phải tuân thủ các quy định của pháp luật về bảo vệ di tích lịch sử - văn hóa, danh lam thắng cảnh."
khainiem_datcoditichlichsuvanhoa,KhaiNiem,"đất có di tích lịch sử - văn hóa, danh lam thắng cảnh",,,
dieukien_datduocxephang,DieuKien,đã được xếp hạng hoặc được Ủy ban nhân dân cấp tỉnh đưa vào danh mục kiểm kê di tích theo quy định của pháp luật về di sản văn hóa,,,
