id,label,name
dieu_247_2024,DieuLuat,Điều 247
dieu_248_2024,DieuLuat,Điều 248
dieuluat_248_2024,DieuLuat,Điều 248 của Luật này
dieu_249_2024,DieuLuat,Điều 249
dieu_25_2024,DieuLuat,Điều 25
dieu_25_2013,DieuLuat,"Điều 25. Công chức địa chính ở xã, phường, thị trấn"
dieu_250_2024,DieuLuat,Điều 250
dieu_251_2024,DieuLuat,Điều 251
dieu_252_2024,DieuLuat,Điều 252
dieu_253_2024,DieuLuat,"Điều 253. Quy định chuyển tiếp về quy hoạch, kế hoạch sử dụng đất khi Luật này có hiệu lực thi hành"
dieu_254_2024,DieuLuat,"Điều 254. Quy định chuyển tiếp về thu hồi đất; bồi thường, hỗ trợ, tái định cư khi Nhà nước thu hồi đất khi Luật này có hiệu lực thi hành"
dieu_255_2024,DieuLuat,Điều 255
dieu_256_2024,DieuLuat,Điều 256
dieu_257_2024,DieuLuat,Điều 257
dieu_258_2024,DieuLuat,Điều 258. Giải quyết về thời hạn sử dụng đất khi Luật này có hiệu lực thi hành
dieu_259_2024,DieuLuat,Điều 259. Xử lý quyền sử dụng đất của hộ gia đình có trước ngày Luật này có hiệu lực thi hành
dieuluat_26_2024,DieuLuat,Điều 26
dieu_26_2013,DieuLuat,Điều 26. Bảo đảm của Nhà nước đối với người sử dụng đất
dieu_26_2024,DieuLuat,Điều 26. Quyền chung của người sử dụng đất
dieu_260_2024,DieuLuat,Điều 260
dieu_27_2024,DieuLuat,Điều 27
dieu_27_2013,DieuLuat,"Điều 27. Trách nhiệm của Nhà nước về đất ở, đất sản xuất nông nghiệp đối với đồng bào dân tộc thiểu số"
dieu_28_2013,DieuLuat,Điều 28
dieu_28_2024,DieuLuat,Điều 28. Nhận quyền sử dụng đất
dieu_29_2024,DieuLuat,Điều 29. Quyền đối với thửa đất liền kề
dieu_29_2013,DieuLuat,Điều 29. Địa giới hành chính
dieu_3_2013,DieuLuat,Điều 3. Giải thích từ ngữ
dieu_30_2013,DieuLuat,Điều 30. Bản đồ hành chính
dieu_30_2024,DieuLuat,Điều 30. Quyền lựa chọn hình thức trả tiền thuê đất
dieuluat_31_2024,DieuLuat,Điều 31
dieu_31_2024,DieuLuat,Điều 31
dieu_31_2013,DieuLuat,"Điều 31. Lập, chỉnh lý bản đồ địa chính"
dieu_32_2013,DieuLuat,"Điều 32. Hoạt động điều tra, đánh giá đất đai"
dieu_32_2024,DieuLuat,"Điều 32. Quyền và nghĩa vụ của tổ chức trong nước, tổ chức tôn giáo, tổ chức tôn giáo trực thuộc được Nhà nước giao đất không thu tiền sử dụng đất"
dieu_33_2013,DieuLuat,Điều 33
dieuluat_33_2024,DieuLuat,Điều 33 của Luật này
dieu_33_2024,DieuLuat,"Điều 33. Quyền và nghĩa vụ của tổ chức trong nước được Nhà nước giao đất có thu tiền sử dụng đất, cho thuê đất thu tiền thuê đất một lần cho cả thời gian thuê"
dieuluat_34_2024,DieuLuat,Điều 34 của Luật này
dieu_34_2024,DieuLuat,"Điều 34. Quyền và nghĩa vụ của tổ chức kinh tế, đơn vị sự nghiệp công lập, tổ chức tôn giáo, tổ chức tôn giáo trực thuộc sử dụng đất do Nhà nước cho thuê đất thu tiền hằng năm"
dieu_34_2013,DieuLuat,"Điều 34. Thống kê, kiểm kê đất đai, lập bản đồ hiện trạng sử dụng đất"
dieu_35_2013,DieuLuat,"Điều 35. Nguyên tắc lập quy hoạch, kế hoạch sử dụng đất"
dieu_35_2024,DieuLuat,"Điều 35. Quyền và nghĩa vụ của tổ chức kinh tế nhận chuyển nhượng quyền sử dụng đất, chuyển mục đích sử dụng đất"
dieu_36_2013,DieuLuat,"Điều 36. Hệ thống quy hoạch, kế hoạch sử dụng đất"
dieu_36_2024,DieuLuat,"Điều 36. Quyền và nghĩa vụ của tổ chức kinh tế nhận góp vốn bằng quyền sử dụng đất; quyền sử dụng đất của tổ chức kinh tế khi giải thể, phá sản"
dieu_37_2024,DieuLuat,Điều 37
dieuluat_37_2024,DieuLuat,Điều 37 của Luật này
dieu_37_2013,DieuLuat,"Điều 37. Kỳ quy hoạch, kế hoạch sử dụng đất"
dieu_38_2013,DieuLuat,"Điều 38. Quy hoạch, kế hoạch sử dụng đất cấp quốc gia"
dieu_38_2024,DieuLuat,Điều 38. Quyền và nghĩa vụ của cá nhân chuyển mục đích sử dụng đất từ đất không thu tiền sử dụng đất sang đất có thu tiền sử dụng đất hoặc thuê đất
dieu_39_2013,DieuLuat,"Điều 39. Quy hoạch, kế hoạch sử dụng đất cấp tỉnh"
dieu_39_2024,DieuLuat,Điều 39. Quyền và nghĩa vụ của cộng đồng dân cư sử dụng đất
dieu_4_2024,DieuLuat,Điều 4. Người sử dụng đất
dieu_4_2013,DieuLuat,Điều 4. Sở hữu đất đai
dieu_40_2013,DieuLuat,"Điều 40. Quy hoạch, kế hoạch sử dụng đất cấp huyện"
dieu_40_2024,DieuLuat,Điều 40. Quyền và nghĩa vụ của tổ chức nước ngoài có chức năng ngoại giao
dieu_41_2024,DieuLuat,Điều 41
dieu_41_2013,DieuLuat,"Điều 41. Quy hoạch, kế hoạch sử dụng đất quốc phòng, an ninh"
dieu_42_2024,DieuLuat,Điều 42. Quyền và nghĩa vụ của tổ chức kinh tế có vốn đầu tư nước ngoài đang sử dụng đất do nhận góp vốn bằng quyền sử dụng đất
dieu_42_2013,DieuLuat,"Điều 42. Trách nhiệm tổ chức lập quy hoạch, kế hoạch sử dụng đất"
dieu_43_2013,DieuLuat,"Điều 43. Lấy ý kiến về quy hoạch, kế hoạch sử dụng đất"
dieu_43_2024,DieuLuat,"Điều 43. Quyền và nghĩa vụ của người gốc Việt Nam định cư ở nước ngoài, tổ chức kinh tế có vốn đầu tư nước ngoài sử dụng đất tr ong khu công nghiệp, cụm công nghiệp, khu công nghệ cao"
dieu_44_2024,DieuLuat,Điều 44. Quyền và nghĩa vụ về sử dụng đất ở của người gốc Việt Nam định cư ở nước ngoài được sở hữu nhà ở tại Việt Nam; người nước ngoài hoặc người gốc Việt Nam định cư ở nước ngoài không thuộc đối tượng được sở hữu nhà ở gắn liền với quyền sử dụng đất ở tại Việt Nam
dieu_44_2013,DieuLuat,"Điều 44. Thẩm định quy hoạch, kế hoạch sử dụng đất"
dieu_45_2024,DieuLuat,Điều 45
dieu_45_2013,DieuLuat,"Điều 45. Thẩm quyền quyết định, phê duyệt quy hoạch, kế hoạch sử dụng đất"
dieu_46_2024,DieuLuat,Điều 46
dieu_47_2013,DieuLuat,"Điều 47. Tư vấn lập quy hoạch, kế hoạch sử dụng đất"
dieu_47_2024,DieuLuat,Điều 47. Điều kiện chuyển đổi quyền sử dụng đất nông nghiệp
dieu_48_2024,DieuLuat,Điều 48
dieu_48_2013,DieuLuat,"Điều 48. Công bố công khai quy hoạch, kế hoạch sử dụng đất"
dieu_49_2013,DieuLuat,"Điều 49. Thực hiện quy hoạch, kế hoạch sử dụng đất"
dieu_5_2024,DieuLuat,Điều 5. Nguyên tắc sử dụng đất
dieu_5_2013,DieuLuat,Điều 5. Người sử dụng đất
dieu_50_2013,DieuLuat,"Điều 50. Báo cáo thực hiện quy hoạch, kế hoạch sử dụng đất"
dieu_50_2024,DieuLuat,Điều 50. Đo đạc lập bản đồ địa chính
dieu_51_2013,DieuLuat,"Điều 51. Giải quyết phát sinh về quy hoạch, kế hoạch sử dụng đất sau khi Luật này có hiệu lực thi hành"
dieu_51_2024,DieuLuat,"Điều 51. Nguyên tắc điều tra, đánh giá đất đai và bảo vệ, cải tạo, phục hồi đất"
dieu_52_2024,DieuLuat,"Điều 52. Các hoạt động điều tra, đánh giá đất đai"
dieu_52_2013,DieuLuat,"Điều 52. Căn cứ để giao đất, cho thuê đất, cho phép chuyển mục đích sử dụng đất"
dieu_53_2024,DieuLuat,Điều 53
dieu_53_2013,DieuLuat,"Điều 53. Giao đất, cho thuê đất đối với đất đang có người sử dụng cho người khác"
dieu_54_2024,DieuLuat,"Điều 54. Bảo vệ, cải tạo, phục hồi đất about:blank. Nội dung bảo vệ, cải tạo và phục hồi đất bao gồm:
a) Phân loại các khu vực đất đã được khoanh vùng theo quy định tại điểm c khoản 1, điểm c khoản 2 và
điểm c khoản 3 Điều 53 của Luật này ;
b) Tổng hợp, xác định phạm vi, mức độ cần bảo vệ, cải tạo, phục hồi đất theo từng khu vực đất đã
được phân loại tại điểm a khoản này;
c) Lập kế hoạch và lộ trình thực hiện bảo vệ, cải tạo, phục hồi đất đối với các khu vực đất đã được xác
định tại điểm b khoản này;
d) Xác định các biện pháp kỹ thuật, giải pháp kinh tế, xã hội kèm theo các phân tích để lựa chọn phương
án tối ưu và quyết định phương án thực hiện;
đ) Lập báo cáo kết quả thực hiện bảo vệ, cải tạo, phục hồi đất;
e) Giám sát, kiểm soát quá trình xử lý, bảo vệ, cải tạo, phục hồi đất.
2. Lập bản đồ các khu vực đất đã thực hiện bảo vệ, cải tạo, phục hồi đất; xây dựng và cập nhật dữ liệu
về bảo vệ, cải tạo, phục hồi đất vào cơ sở dữ liệu quốc gia về đất đai.
3. Kiểm soát các khu vực đất bị thoái hóa, ô nhiễm chưa được bảo vệ, cải tạo, phục hồi theo quy định
khoản 1 Điều này bao gồm khoanh vùng, cảnh báo, không cho phép hoặc hạn chế hoạt động trên đất
nhằm giảm thiểu tác động xấu đến đất"
dieu_54_2013,DieuLuat,Điều 54. Giao đất không thu tiền sử dụng đất
dieu_55_2013,DieuLuat,Điều 55 của Luật này
dieu_55_2024,DieuLuat,"Điều 55. Trách nhiệm tổ chức thực hiện điều tra, đánh giá đất đai, bảo vệ, cải tạo, phục hồi đất"
dieu_56_2024,DieuLuat,Điều 56
dieu_56_2013,DieuLuat,Điều 56 của Luật này
dieu_57_2013,DieuLuat,Điều 57. Chuyển mục đích sử dụng đất
dieu_57_2024,DieuLuat,"Điều 57. Phạm vi, đối tượng thống kê, kiểm kê đất đai"
dieu_58_2024,DieuLuat,Điều 58
dieu_58_2013,DieuLuat,Điều 58
dieu_59_2013,DieuLuat,"Điều 59. Thẩm quyền giao đất, cho thuê đất, cho phép chuyển mục đích sử dụng đất"
dieu_59_2024,DieuLuat,"Điều 59. Trách nhiệm tổ chức thực hiện thống kê, kiểm kê đất đai"
dieu_6_2013,DieuLuat,Điều 6. Nguyên tắc sử dụng đất
dieu_6_2024,DieuLuat,Điều 6. Người chịu trách nhiệm trước Nhà nước đối với việc sử dụng đất
dieuluat_60_2024,DieuLuat,Điều 60 của Luật này
dieu_60_2024,DieuLuat,"Điều 60. Nguyên tắc lập quy hoạch, kế hoạch sử dụng đất"
dieu_60_2013,DieuLuat,"Điều 60. Xử lý trường hợp giao đất, cho thuê đất trước ngày Luật này có hiệu lực thi hành"
dieuluat_61_2013,DieuLuat,Điều 61 của Luật này
dieu_61_2024,DieuLuat,"Điều 61. Hệ thống quy hoạch, kế hoạch sử dụng đất"
dieu_61_2013,DieuLuat,"Điều 61. Thu hồi đất vì mục đích quốc phòng, an ninh"
dieu_62_2013,DieuLuat,"Điều 62. Thu hồi đất để phát triển kinh tế - xã hội vì lợi ích quốc gia, công cộng"
dieu_62_2024,DieuLuat,"Điều 62. Thời kỳ quy hoạch, kế hoạch sử dụng đất"
dieu_63_2013,DieuLuat,Điều 63
dieu_63_2024,DieuLuat,Điều 63. Kinh phí cho hoạt động quy hoạch
dieu_64_2013,DieuLuat,Điều 64
dieu_64_2024,DieuLuat,"Điều 64. Quy hoạch, kế hoạch sử dụng đất quốc gia"
dieu_65_2013,DieuLuat,Điều 65
dieu_65_2024,DieuLuat,Điều 65. Quy hoạch sử dụng đất cấp tỉnh
dieu_66_2024,DieuLuat,Điều 66. Quy hoạch sử dụng đất cấp huyện
dieu_66_2013,DieuLuat,Điều 66. Thẩm quyền thu hồi đất
dieu_67_2024,DieuLuat,Điều 67. Kế hoạch sử dụng đất hằng năm cấp huyện
dieu_67_2013,DieuLuat,"Điều 67. Thông báo thu hồi đất và chấp hành quyết định thu hồi đất vì mục đích quốc phòng, an ninh; phát triển kinh tế - xã hội vì lợi ích quốc gia, công cộng"
dieu_68_2013,DieuLuat,"Điều 68. Tổ chức làm nhiệm vụ bồi thường, giải phóng mặt bằng; quản lý đất đã thu hồi"
dieu_69_2013,DieuLuat,Điều 69
dieu_69_2024,DieuLuat,"Điều 69. Trách nhiệm tổ chức lập quy hoạch, kế hoạch sử dụng đất"
dieu_7_2013,DieuLuat,Điều 7. Người chịu trách nhiệm trước Nhà nước đối với việc sử dụng đất
dieu_7_2024,DieuLuat,Điều 7. Người chịu trách nhiệm trước Nhà nước đối với đất được giao quản lý
dieu_70_2013,DieuLuat,Điều 70. Cưỡng chế thực hiện quyết định kiểm đếm bắt buộc
dieu_70_2024,DieuLuat,"Điều 70. Lấy ý kiến về quy hoạch, kế hoạch sử dụng đất"
dieu_71_2013,DieuLuat,Điều 71. Cưỡng chế thực hiện quyết định thu hồi đất
dieu_71_2024,DieuLuat,"Điều 71. Thẩm định quy hoạch, kế hoạch sử dụng đất"
dieu_72_2024,DieuLuat,"Điều 72. Thẩm quyền quyết định, phê duyệt quy hoạch, kế hoạch sử dụng đất"
dieu_72_2013,DieuLuat,Điều 72. Trưng dụng đất
dieu_73_2024,DieuLuat,"Điều 73. Rà soát, điều chỉnh quy hoạch, kế hoạch sử dụng đất"
dieu_73_2013,DieuLuat,"Điều 73. Sử dụng đất thông qua hình thức nhận chuyển nhượng, thuê quyền sử dụng đất, nhận góp vốn bằng quyền sử dụng đất để sản xuất, kinh doanh"
dieu_74_2024,DieuLuat,"Điều 74. Lựa chọn tư vấn lập quy hoạch, kế hoạch sử dụng đất"
dieu_74_2013,DieuLuat,Điều 74. Nguyên tắc bồi thường về đất khi Nhà nước thu hồi đất
dieu_75_2013,DieuLuat,Điều 75 của Luật này
dieu_75_2024,DieuLuat,"Điều 75. Công bố công khai quy hoạch, kế hoạch sử dụng đất"
dieu_76_2013,DieuLuat,"Điều 76. Bồi thường chi phí đầu tư vào đất còn lại khi Nhà nước thu hồi đất vì mục đích quốc phòng, an ninh; phát triển kinh tế - xã hội vì lợi ích quốc gia, công cộng"
dieu_76_2024,DieuLuat,"Điều 76. Tổ chức thực hiện quy hoạch, kế hoạch sử dụng đất"
dieu_77_2013,DieuLuat,"Điều 77. Bồi thường về đất, chi phí đầu tư vào đất còn lại khi Nhà nước thu hồi đất nông nghiệp của hộ gia đình, cá nhân"
dieu_77_2024,DieuLuat,"Điều 77. Trách nhiệm báo cáo kết quả thực hiện quy hoạch, kế hoạch sử dụng đất"
dieu_78_2024,DieuLuat,Điều 78
dieu_78_2013,DieuLuat,"Điều 78. Bồi thường về đất, chi phí đầu tư vào đất còn lại khi Nhà nước thu hồi đất nông nghiệp của tổ chức kinh tế, tổ chức sự nghiệp công lập tự chủ tài chính, cộng đồng dân cư, cơ sở tôn giáo"
dieu_79_2024,DieuLuat,Điều 79
dieu_79_2013,DieuLuat,Điều 79. Bồi thường về đất khi Nhà nước thu hồi đất ở
dieu_8_2024,DieuLuat,Điều 8. Khuyến khích đầu tư vào sử dụng đất đai
dieu_80_2013,DieuLuat,"Điều 80. Bồi thường về đất, chi phí đầu tư vào đất còn lại khi Nhà nước thu hồi đất phi nông nghiệp không phải là đất ở của hộ gia đình, cá nhân"
dieu_80_2024,DieuLuat,"Điều 80. Căn cứ, điều kiện thu hồi đất vì mục đích quốc phòng, an ninh; phát triển kinh tế - xã hội vì lợi ích quốc gia, công cộng"
dieu_81_2013,DieuLuat,"Điều 81. Bồi thường về đất, chi phí đầu tư vào đất còn lại khi Nhà nước thu hồi đất phi nông nghiệp không phải là đất ở của tổ chức kinh tế, tổ chức sự nghiệp công lập tự chủ tài chính, cộng đồng dân cư, cơ sở tôn giáo, tín ngưỡng, người Việt Nam định cư ở nước ngoài, tổ chức nước ngoài có chức năng ngoại giao, doanh nghiệp có vốn đầu tư nước ngoài"
dieu_81_2024,DieuLuat,Điều 81. Các trường hợp thu hồi đất do vi phạm pháp luật về đất đai
dieu_82_2013,DieuLuat,Điều 82
dieu_82_2024,DieuLuat,Điều 82 của Luật này
dieu_83_2013,DieuLuat,Điều 83. Hỗ trợ khi Nhà nước thu hồi đất
dieu_83_2024,DieuLuat,"Điều 83. Thẩm quyền thu hồi đất và xử lý trường hợp thu hồi đất, tài sản gắn liền với đất là tài sản công"
dieu_84_2024,DieuLuat,Điều 84
dieu_84_2013,DieuLuat,"Điều 84. Hỗ trợ đào tạo, chuyển đổi nghề, tìm kiếm việc làm cho hộ gia đình, cá nhân khi Nhà nước thu hồi đất"
dieu_85_2024,DieuLuat,Điều 85
dieu_85_2013,DieuLuat,Điều 85. Lập và thực hiện dự án tái định cư
dieu_86_2013,DieuLuat,Điều 86. Bố trí tái định cư cho người có đất ở thu hồi mà phải di chuyển chỗ ở
dieu_86_2024,DieuLuat,"Điều 86. Cơ quan, đơn vị, tổ chức có trách nhiệm thực hiện nhiệm vụ bồi thường, hỗ trợ, tái định cư; quản lý, khai thác, sử dụng quỹ đất đã thu hồi"
dieu_87_2024,DieuLuat,Điều 87
dieu_87_2013,DieuLuat,Điều 87
dieu_88_2024,DieuLuat,Điều 88. Cưỡng chế thực hiện quyết định kiểm đếm bắt buộc
dieu_88_2013,DieuLuat,"Điều 88. Nguyên tắc bồi thường thiệt hại về tài sản, ngừng sản xuất, kinh doanh khi Nhà nước thu hồi đất"
dieu_89_2013,DieuLuat,"Điều 89. Bồi thường thiệt hại về nhà, công trình xây dựng trên đất khi Nhà nước thu hồi đất"
dieu_89_2024,DieuLuat,Điều 89. Cưỡng chế thực hiện quyết định thu hồi đất
dieu_9_2024,DieuLuat,Điều 9
dieu_9_2013,DieuLuat,Điều 9. Khuyến khích đầu tư vào đất đai
dieu_90_2013,DieuLuat,"Điều 90. Bồi thường đối với cây trồng, vật nuôi"
dieu_90_2024,DieuLuat,Điều 90. Trưng dụng đất
dieu_91_2013,DieuLuat,Điều 91. Bồi thường chi phí di chuyển khi Nhà nước thu hồi đất
dieu_91_2024,DieuLuat,"Điều 91. Nguyên tắc bồi thường, hỗ trợ, tái định cư khi Nhà nước thu hồi đất"
dieu_92_2013,DieuLuat,Điều 92
dieu_92_2024,DieuLuat,"Điều 92. Bồi thường, hỗ trợ, tái định cư đối với các trường hợp đặc biệt"
dieu_93_2024,DieuLuat,Điều 93
dieu_93_2013,DieuLuat,"Điều 93. Chi trả tiền bồi thường, hỗ trợ, tái định cư"
dieu_94_2013,DieuLuat,Điều 94. Bồi thường thiệt hại đối với đất thuộc hành lang an toàn khi xây dựng công trình có hành lang bảo vệ an toàn
dieu_94_2024,DieuLuat,"Điều 94. Kinh phí và chi trả tiền bồi thường, hỗ trợ, tái định cư"
dieu_95_2024,DieuLuat,Điều 95
dieu_95_2013,DieuLuat,"Điều 95. Đăng ký đất đai, nhà ở và tài sản khác gắn liền với đất"
dieu_96_2024,DieuLuat,"Điều 96. Bồi thường về đất khi Nhà nước thu hồi đất nông nghiệp của hộ gia đình, cá nhân"
dieu_96_2013,DieuLuat,Điều 96. Hồ sơ địa chính
dieu_97_2024,DieuLuat,"Điều 97. Bồi thường về đất khi Nhà nước thu hồi đất nông nghiệp của tổ chức kinh tế, cộng đồng dân cư, tổ chức tôn giáo, tổ chức tôn giáo trực thuộc"
dieu_97_2013,DieuLuat,"Điều 97. Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất"
dieu_98_2024,DieuLuat,Điều 98. Bồi thường về đất khi Nhà nước thu hồi đất ở
dieu_98_2013,DieuLuat,"Điều 98. Nguyên tắc cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất"
dieu_99_2013,DieuLuat,Điều 99
dieu_99_2024,DieuLuat,"Điều 99. Bồi thường về đất khi Nhà nước thu hồi đất phi nông nghiệp không phải là đất ở của hộ gia đình, cá nhân"
hanhviphaply_dieuchuyentaisan,HanhViPhapLy,điều chuyển tài sản
hanhviphaply_dieuchinhkehoach,HanhViPhapLy,Điều chỉnh kế hoạch
hanhviphaply_dieuchinhkehoachsdđ,HanhViPhapLy,Điều chỉnh kế hoạch sử dụng đất
hanhviphaply_dieuchinhquyhoach,HanhViPhapLy,Điều chỉnh quy hoạch
hanhviphaply_dieuchinhqhct,HanhViPhapLy,điều chỉnh quy hoạch xây dựng chi tiết
hanhviphaply_dieuchinhquyhoachkehach,HanhViPhapLy,"điều chỉnh quy hoạch, kế hoạch"
dieu_46_2013,DieuLuat,"Điều chỉnh quy hoạch, kế hoạch sử dụng đất"
hanhviphaply_dieuchinhthsd,HanhViPhapLy,điều chỉnh thời hạn sử dụng đất
hanhviphaply_dieuchinhthoihansudungdat,HanhViPhapLy,Điều chỉnh thời hạn sử dụng đất
kha niệm_dieuchinhthoihansudungdat,KhaiNiem,Điều chỉnh thời hạn sử dụng đất
hanhviphaply_dieuchinhdiagioi,HanhViPhapLy,điều chỉnh địa giới
dieukien_chothuedat,DieuKien,Điều kiện cho thuê đất
dieukien_chuyenmucdichsudungdat,DieuKien,Điều kiện chuyển mục đích sử dụng đất
dieukien_chuyennhuongquyen,DieuKien,Điều kiện chuyển nhượng quyền sử dụng đất
dieukien_chuyendoiquyensudungdatnongnghiep,DieuKien,Điều kiện chuyển đổi quyền sử dụng đất nông nghiệp
dieukien_dieukientochuccanhan,DieuKien,"Điều kiện của tổ chức, cá nhân hoạt động tư vấn lập quy hoạch, kế hoạch sử dụng đất"
dieukien_giaodat,DieuKien,Điều kiện giao đất
dieukien_hanhnghedodac,DieuKien,Điều kiện hành nghề đo đạc địa chính
dieukien_dieukienkhicuongchethuchienquyetdinhkiemdembatbuoc,DieuKien,Điều kiện khi cưỡng chế thực hiện quyết định kiểm đếm bắt buộc
dieukien_nhanchuyennhuong,DieuKien,"Điều kiện nhận chuyển nhượng, nhận góp vốn, thuê quyền sử dụng đất nông nghiệp để thực hiện dự án đầu tư sản xuất, kinh doanh phi nông nghiệp"
dieukien_dieukien46,DieuKien,Điều kiện quy định tại Điều 46
dieukien_phapluatdauthau,DieuKien,Điều kiện theo quy định của pháp luật về đấu thầu
khainiem_dieukientunhien,KhaiNiem,Điều kiện tự nhiên
dieukien_dieukientunhienkinhtexahoi,DieuKien,"Điều kiện tự nhiên, kinh tế - xã hội"
khainiem_dieukientunhienkinhtexahoi,KhaiNiem,"Điều kiện tự nhiên, kinh tế, xã hội"
dieukien_nanglucdonvi,DieuKien,"điều kiện về năng lực của đơn vị thực hiện điều tra, đánh giá đất đai"
dieukien_dieukienvedatdai,DieuKien,Điều kiện về đất đai và công nghệ sản xuất
dieukien_duocboithuongvedat,DieuKien,Điều kiện được bồi thường về đất
dieukien_duocboithuong,DieuKien,Điều kiện được bồi thường về đất
hanhviphaply_dieutietgiatritangthem,HanhViPhapLy,Điều tiết phần giá trị tăng thêm từ đất
hanhviphaply_dieutraxaydunggiadat,HanhViPhapLy,Điều tra xây dựng giá đất
hanhviphaply_dieutraks,HanhViPhapLy,"điều tra, khảo sát"
hanhviphaply_dieutraphanhangdatnongnghiep,HanhViPhapLy,"Điều tra, phân hạng đất nông nghiệp"
hanhviphaply_dieutrathongkegiadat,HanhViPhapLy,"Điều tra, thống kê giá đất"
hanhviphaply_dieutra_danhgiathoaihoadat,HanhViPhapLy,"Điều tra, đánh giá thoái hóa đất"
hanhviphaply_dieutrathoaihoadat,HanhViPhapLy,"Điều tra, đánh giá thoái hóa đất"
hanhviphaply_dieutra_danhgiatiemnangdatdai,HanhViPhapLy,"Điều tra, đánh giá tiềm năng đất đai"
hanhviphaply_dieutradgtnd,HanhViPhapLy,"Điều tra, đánh giá tài nguyên đất"
hanhviphaply_dieutra_danhgiachatluongdat,HanhViPhapLy,"Điều tra, đánh giá về chất lượng đất"
hanhviphaply_dieutravechatluongdat,HanhViPhapLy,"Điều tra, đánh giá về chất lượng đất"
hanhviphaply_dieutravetiemnangdatdai,HanhViPhapLy,"Điều tra, đánh giá về tiềm năng đất đai"
hanhviphaply_dieutra_danhgiao nhiễmdat,HanhViPhapLy,"Điều tra, đánh giá ô nhiễm đất"
hanhviphaply_dieuotnhiemdat,HanhViPhapLy,"Điều tra, đánh giá ô nhiễm đất"
hanhviphaply_dieutra_danhgiadatdai,HanhViPhapLy,"Điều tra, đánh giá đất đai"
hanhviphaply_dieutradanhgiadatdai,HanhViPhapLy,"Điều tra, đánh giá đất đai"
hanhviphaply_dieutra,HanhViPhapLy,"điều tra, đánh giá đất đai"
hanhviphaply_dieutra_danhgiadatdaitheochuyende,HanhViPhapLy,"Điều tra, đánh giá đất đai theo chuyên đề"
khainiem_dieutradanhgiabaove,KhaiNiem,"Điều tra, đánh giá, bảo vệ, cải tạo, phục hồi đất"
khainiem_dieuuocquocte,KhaiNiem,Điều ước quốc tế
khainiem_dienluc,KhaiNiem,điện lực
hanhviphaply_dodoaclambandodiachinh,HanhViPhapLy,Đo đạc lập bản đồ địa chính
hanhviphaply_dodaclapbando,HanhViPhapLy,"Đo đạc, lập bản đồ địa chính"
hanhviphaply_daotaochenghie,HanhViPhapLy,"Đào tạo, chuyển đổi nghề"
dieukien_dapunungdieukienmoitruong,DieuKien,Đáp ứng các điều kiện về môi trường theo quy định của pháp luật về bảo vệ môi trường
dieukien_hoanthanhnghiavutaichinh,DieuKien,Đã hoàn thành nghĩa vụ tài chính về đất đai đối với Nhà nước theo quy định của pháp luật
dieukien_dahoanthanhxaydung,DieuKien,"Đã hoàn thành việc xây dựng theo đúng quy hoạch xây dựng chi tiết và dự án đầu tư đã được phê duyệt, chấp thuận (nếu có), trừ trường hợp phải thực hiện theo bản án, quyết định của Tòa án đã có hiệu lực thi hành, quyết định cưỡng chế của cơ quan thi hành án dân sự hoặc kết luận của cơ quan nhà nước có thẩm quyền về thanh tra, kiểm tra"
dieukien_datduocxephang,DieuKien,đã được xếp hạng hoặc được Ủy ban nhân dân cấp tỉnh đưa vào danh mục kiểm kê di tích theo quy định của pháp luật về di sản văn hóa
khainiem_dinh,KhaiNiem,đình
hanhviphaply_dinhchinh,HanhViPhapLy,Đính chính
hanhviphaply_dinhchinhgiaychungnhan,HanhViPhapLy,Đính chính giấy chứng nhận
khainiem_dot,KhaiNiem,Đô thị
dieukien_dungmucdich,DieuKien,đúng mục đích
hanhviphaply_dungmucdichsudungdat,HanhViPhapLy,Đúng mục đích sử dụng đất
hanhviphaply_dungquydinh,HanhViPhapLy,"Đúng quy hoạch, kế hoạch sử dụng đất và đúng mục đích sử dụng đất"
hanhviphaply_dangkybiendong,HanhViPhapLy,Đăng ký biến động
khainiem_dangkybiendong,KhaiNiem,Đăng ký biến động
khainiem_dangkydatdaibiendong,KhaiNiem,Đăng ký biến động
hanhviphaply_dangkybaosungdanhsach,HanhViPhapLy,"Đăng ký danh sách định giá viên và việc thay đổi, bổ sung danh sách định giá viên"
hanhviphaply_dangkylandau,HanhViPhapLy,Đăng ký lần đầu
khainiem_dangkydatdailandau,KhaiNiem,Đăng ký lần đầu
khainiem_dangkygiay,KhaiNiem,Đăng ký trên giấy
hanhviphaply_dangkyvaohosodiachinh,HanhViPhapLy,đăng ký vào hồ sơ địa chính
khainiem_dangkydientu,KhaiNiem,Đăng ký điện tử
hanhviphaply_dangkydatdai,HanhViPhapLy,Đăng ký đất đai
khainiem_dangkydatdai,KhaiNiem,Đăng ký đất đai
hanhviphaply_dangkydatdailqqlhs,HanhViPhapLy,"Đăng ký đất đai, lập và quản lý hồ sơ địa chính, cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất"
khainiem_dangkydatdainhaoataisankhacganlienvoidat,KhaiNiem,"Đăng ký đất đai, nhà ở, tài sản khác gắn liền với đất"
